from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-07-11T15:30Z,16,23,2.0,0.0,5.2,0.5,0.0,21.4,0.0,3.2,67.7
2023-07-11T15:30Z,17,279,0.0,0.0,70.8,0.0,0.0,0.0,0.0,8.3,20.9
2023-07-11T15:30Z,18,149,4.8,0.5,34.8,0.2,2.8,13.4,0.0,10.4,33.2
2023-07-11T16:00Z,1,0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,80.9
2023-07-11T16:00Z,2,20,2.3,0.0,4.5,2.9,0.0,25.4,0.0,3.2,61.8
2023-07-11T16:00Z,3,84,2.0,0.0,20.7,0.6,4.7,41.7,0.0,3.5,26.8
2023-07-11T16:00Z,4,4,0.4,0.0,0.7,0.4,29.8,44.4,0.0,5.6,18.7
2023-07-11T16:00Z,5,177,26.9,0.0,36.8,0.0,1.6,2.7,0.0,3.0,29.0
2023-07-11T16:00Z,6,72,1.2,0.0,18.0,0.9,1.5,19.9,0.0,9.6,48.8
2023-07-11T16:00Z,7,320,0.0,0.0,81.3,0.0,0.0,0.0,0.0,7.2,11.5
2023-07-11T16:00Z,8,200,2.4,0.8,48.0,0.3,1.6,14.8,0.0,8.2,23.8
2023-07-11T16:00Z,9,267,9.5,4.4,54.5,0.0,0.6,1.0,0.0,4.9,25.2
2023-07-11T16:00Z,10,130,1.9,0.9,29.0,0.0,1.1,15.4,0.0,6.2,45.6
2023-07-11T16:00Z,11,124,2.6,1.2,27.8,0.1,0.5,3.0,0.0,46.5,18.4
2023-07-11T16:00Z,12,225,5.4,2.4,49.7,0.1,1.0,5.8,0.0,14.1,21.5
2023-07-11T16:00Z,13,152,1.8,0.9,34.7,0.1,1.9,12.2,0.0,7.3,41.1
2023-07-11T16:00Z,14,191,0.6,0.3,45.9,0.5,4.1,5.7,0.0,8.5,34.4
2023-07-11T16:00Z,15,162,5.5,1.2,36.1,0.2,3.2,13.5,0.0,9.5,30.8
2023-07-11T16:00Z,16,21,1.9,0.0,4.8,1.0,0.0,21.8,0.0,2.8,67.7
2023-07-11T16:00Z,17,289,0.0,0.0,73.3,0.0,0.0,0.0,0.0,7.5,19.2
2023-07-11T16:00Z,18,157,4.8,1.0,35.7,0.2,2.7,13.3,0.0,8.8,33.5
2023-07-11T16:30Z,1,0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,68.7
2023-07-11T16:30Z,2,23,2.4,0.0,5.1,5.1,0.0,27.1,0.0,2.8,57.6
2023-07-11T16:30Z,3,95,1.9,0.0,23.4,1.0,4.9,41.4,0.0,2.8,24.6
2023-07-11T16:30Z,4,5,0.4,0.0,0.8,0.5,31.5,44.5,0.0,4.4,17.9
2023-07-11T16:30Z,5,192,26.6,0.0,40.5,0.0,1.7,2.8,0.0,2.3,26.0
2023-07-11T16:30Z,6,87,1.2,0.0,21.8,1.5,1.6,20.8,0.0,8.3,44.8
2023-07-11T16:30Z,7,327,0.0,0.0,83.1,0.0,0.0,0.0,0.0,6.2,10.7
2023-07-11T16:30Z,8,209,2.5,0.9,50.2,0.5,1.7,14.9,0.0,7.1,22.2
2023-07-11T16:30Z,9,283,9.5,4.6,58.0,0.0,0.6,1.0,0.0,4.1,22.1
2023-07-11T16:30Z,10,143,2.1,1.1,33.0,0.0,0.1,15.7,0.0,5.1,42.8
2023-07-11T16:30Z,11,142,3.2,1.6,31.2,0.1,0.5,3.6,0.0,40.5,19.2
2023-07-11T16:30Z,12,242,5.5,2.6,53.6,0.2,0.9,6.0,0.0,11.5,19.6
2023-07-11T16:30Z,13,168,2.0,1.0,39.5,0.3,0.2,12.5,0.0,6.1,38.5
2023-07-11T16:30Z,14,213,0.8,0.4,52.9,1.1,0.0,5.9,0.0,7.1,31.8
2023-07-11T16:30Z,15,179,5.6,1.6,40.0,0.4,2.4,13.5,0.0,8.0,28.5
2023-07-11T16:30Z,16,24,2.0,0.0,5.4,4.1,0.0,22.1,0.0,2.5,63.9
2023-07-11T16:30Z,17,303,0.0,0.0,76.8,0.0,0.0,0.0,0.0,6.2,17.0
2023-07-11T16:30Z,18,172,4.9,1.3,39.4,0.7,2.0,13.4,0.0,7.3,31.0
2023-07-11T17:00Z,1,0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,65.4
2023-07-11T17:00Z,2,24,2.8,0.0,5.2,5.4,0.0,28.8,0.0,2.5,55.4
2023-07-11T17:00Z,3,99,2.0,0.0,24.4,0.9,5.5,43.5,0.0,2.2,21.6
2023-07-11T17:00Z,4,3,0.2,0.0,0.4,0.2,36.4,47.3,0.0,3.3,12.3
2023-07-11T17:00Z,5,198,28.9,0.0,41.4,0.0,2.1,2.9,0.0,1.9,22.7
2023-07-11T17:00Z,6,105,1.3,0.0,26.1,1.6,1.9,21.9,0.0,6.5,40.7
2023-07-11T17:00Z,7,335,0.0,0.0,85.1,0.0,0.0,0.0,0.0,5.2,9.7
2023-07-11T17:00Z,8,219,2.7,0.7,53.1,0.5,1.9,15.6,0.0,5.6,19.9
2023-07-11T17:00Z,9,288,10.6,4.1,60.2,0.0,0.8,1.2,0.0,3.5,19.6
2023-07-11T17:00Z,10,159,2.7,1.1,37.1,0.0,0.2,15.8,0.0,4.7,38.5
2023-07-11T17:00Z,11,161,4.1,1.5,36.0,0.1,0.7,4.3,0.0,34.1,19.2
2023-07-11T17:00Z,12,252,6.4,2.4,56.4,0.2,1.1,6.6,0.0,9.4,17.5
2023-07-11T17:00Z,13,180,2.6,1.0,42.5,0.4,0.2,12.9,0.0,5.5,34.8
2023-07-11T17:00Z,14,216,1.0,0.4,53.6,1.5,0.1,6.4,0.0,6.4,30.7
2023-07-11T17:00Z,15,187,6.3,1.6,41.8,0.8,2.6,14.1,0.0,6.7,26.2
2023-07-11T17:00Z,16,36,2.0,0.0,8.4,7.8,0.0,21.8,0.0,2.2,57.7
2023-07-11T17:00Z,17,317,0.0,0.0,80.4,0.0,0.0,0.0,0.0,4.8,14.8
2023-07-11T17:00Z,18,180,5.4,1.3,41.2,1.4,2.2,13.9,0.0,6.1,28.4
2023-07-11T17:30Z,1,0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,65.3
2023-07-11T17:30Z,2,24,2.7,0.0,5.2,5.2,0.3,30.3,0.0,2.1,54.2
2023-07-11T17:30Z,3,93,2.0,0.0,23.0,0.8,9.1,43.8,0.0,1.6,19.8
2023-07-11T17:30Z,4,1,0.0,0.0,0.0,0.0,49.3,42.3,0.0,1.9,6.6
2023-07-11T17:30Z,5,212,26.8,0.0,45.6,0.0,3.3,3.0,0.0,1.5,19.8
2023-07-11T17:30Z,6,102,1.4,0.0,24.9,1.5,3.9,23.3,0.0,5.0,40.0
2023-07-11T17:30Z,7,345,0.0,0.0,87.5,0.0,0.0,0.0,0.0,3.8,8.6
2023-07-11T17:30Z,8,223,2.5,0.5,54.6,0.5,3.2,16.9,0.0,3.9,18.0
2023-07-11T17:30Z,9,285,11.2,3.4,61.0,0.0,1.4,1.3,0.0,2.9,18.8
2023-07-11T17:30Z,10,164,3.1,0.9,38.4,0.0,0.4,16.2,0.0,4.1,36.8
2023-07-11T17:30Z,11,171,4.5,1.3,38.9,0.1,1.3,4.7,0.0,29.3,19.9
2023-07-11T17:30Z,12,255,6.7,1.9,58.2,0.2,1.9,7.1,0.0,7.4,16.6
2023-07-11T17:30Z,13,185,3.0,0.9,43.9,0.4,0.5,13.5,0.0,4.7,33.2
2023-07-11T17:30Z,14,220,1.2,0.4,54.7,1.7,0.1,6.6,0.0,5.3,30.0
2023-07-11T17:30Z,15,190,6.2,1.6,42.5,0.9,4.2,14.6,0.0,5.3,24.8
2023-07-11T17:30Z,16,44,1.9,0.0,10.4,9.9,0.0,21.9,0.0,1.9,54.0
2023-07-11T17:30Z,17,326,0.0,0.0,82.3,0.0,0.4,0.0,0.0,3.6,13.7
2023-07-11T17:30Z,18,182,5.4,1.3,42.0,1.8,3.5,14.3,0.0,4.8,27.0
2023-07-11T18:00Z,1,0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,63.5
2023-07-11T18:00Z,2,24,2.6,0.0,5.2,5.9,0.9,31.5,0.0,1.7,52.1
2023-07-11T18:00Z,3,87,2.0,0.0,21.4,0.9,9.9,44.5,0.0,1.1,20.2
2023-07-11T18:00Z,4,2,0.0,0.0,0.0,0.0,50.6,42.6,0.0,1.2,5.6
2023-07-11T18:00Z,5,213,26.3,0.0,46.0,0.0,3.6,3.2,0.0,1.0,19.9
2023-07-11T18:00Z,6,100,1.3,0.0,24.1,1.7,4.6,23.7,0.0,3.9,40.6
2023-07-11T18:00Z,7,351,0.0,0.0,89.0,0.0,0.0,0.0,0.0,2.8,8.2
2023-07-11T18:00Z,8,218,2.6,0.2,53.9,0.6,3.7,17.7,0.0,2.7,18.6
2023-07-11T18:00Z,9,277,11.5,1.5,63.2,0.0,1.6,1.4,0.0,1.9,19.0
2023-07-11T18:00Z,10,165,3.0,0.4,40.0,0.0,0.4,16.8,0.0,2.8,36.6
2023-07-11T18:00Z,11,184,5.1,0.6,43.5,0.2,1.6,4.9,0.0,23.4,20.7
2023-07-11T18:00Z,12,251,6.9,0.9,59.5,0.2,2.2,7.4,0.0,5.5,17.3
2023-07-11T18:00Z,13,182,2.9,0.4,44.3,0.4,0.5,14.0,0.0,3.2,34.3
2023-07-11T18:00Z,14,214,1.3,0.2,53.5,1.9,0.2,6.8,0.0,3.9,32.3
2023-07-11T18:00Z,15,190,6.2,1.4,43.0,1.0,4.4,14.9,0.0,3.9,25.1
2023-07-11T18:00Z,16,47,1.9,0.0,11.2,10.8,0.0,22.0,0.0,1.5,52.6
2023-07-11T18:00Z,17,328,0.0,0.0,83.1,0.0,0.1,0.0,0.0,2.6,14.1
2023-07-11T18:00Z,18,181,5.3,1.2,42.4,2.0,3.7,14.7,0.0,3.5,27.2
2023-07-11T18:30Z,1,0,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,63.3
2023-07-11T18:30Z,2,24,2.7,0.0,5.2,6.1,1.7,32.6,0.0,1.3,50.5
2023-07-11T18:30Z,3,85,1.7,0.0,20.9,0.8,11.3,44.7,0.0,0.7,19.8
2023-07-11T18:30Z,4,2,0.0,0.0,0.0,0.0,54.1,40.8,0.0,0.8,4.3
2023-07-11T18:30Z,5,206,26.6,0.0,44.0,0.0,4.7,3.2,0.0,0.6,20.9
2023-07-11T18:30Z,6,98,1.3,0.0,24.4,1.7,4.7,24.0,0.0,3.0,40.9
2023-07-11T18:30Z,7,353,0.0,0.0,89.7,0.0,0.0,0.0,0.0,2.1,8.3
2023-07-11T18:30Z,8,206,2.9,0.1,51.3,0.6,4.7,18.3,0.0,2.0,20.1
2023-07-11T18:30Z,9,270,11.7,0.5,63.6,0.0,2.1,1.4,0.0,1.0,19.6
2023-07-11T18:30Z,10,161,3.0,0.1,39.5,0.0,0.5,17.2,0.0,1.6,37.9
